id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	com.squareup.picasso3.DeferredRequestCreator	DeferredRequestCreator(com.squareup.picasso3.RequestCreator,android.widget.ImageView,com.squareup.picasso3.Callback)	0	[false, false, false]		package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/DeferredRequestCreator.java
2	com.squareup.picasso3.DeferredRequestCreator	onViewAttachedToWindow(android.view.View)	3	[false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/DeferredRequestCreator.java
4	com.squareup.picasso3.DeferredRequestCreator	onViewDetachedFromWindow(android.view.View)	5	[false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/DeferredRequestCreator.java
6	com.squareup.picasso3.DeferredRequestCreator	onPreDraw()	7	[]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/DeferredRequestCreator.java
8	com.squareup.picasso3.DeferredRequestCreator	cancel()	0	[]		package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/DeferredRequestCreator.java
9	com.squareup.picasso3.DeferredRequestCreator	getTag()	0	[]		package	true	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/DeferredRequestCreator.java
10	com.squareup.picasso3.RemoteViewsAction	RemoteViewsAction(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,com.squareup.picasso3.Target,com.squareup.picasso3.Callback)	0	[false, false, false, false]		package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
11	com.squareup.picasso3.RemoteViewsAction	complete(com.squareup.picasso3.RequestHandler.Result)	12	[false]	java.lang.Override	package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
13	com.squareup.picasso3.RemoteViewsAction	cancel()	14	[]	java.lang.Override	package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
15	com.squareup.picasso3.RemoteViewsAction	error(java.lang.Exception)	16	[false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
17	com.squareup.picasso3.RemoteViewsAction	getTarget()	18	[]	java.lang.Override	package	true	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
19	com.squareup.picasso3.RemoteViewsAction	setImageResource(int)	0	[false]		package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
20	com.squareup.picasso3.RemoteViewsAction	update()	0	[]		package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
21	com.squareup.picasso3.RemoteViewsAction$RemoteViewsTarget	RemoteViewsTarget(android.widget.RemoteViews,int)	0	[false, false]		package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
22	com.squareup.picasso3.RemoteViewsAction$RemoteViewsTarget	equals(java.lang.Object)	23	[false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
24	com.squareup.picasso3.RemoteViewsAction$RemoteViewsTarget	hashCode()	25	[]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
26	com.squareup.picasso3.RemoteViewsAction$AppWidgetAction	AppWidgetAction(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,com.squareup.picasso3.Target,int[],com.squareup.picasso3.Callback)	0	[false, false, false, false, false]		package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
27	com.squareup.picasso3.RemoteViewsAction$AppWidgetAction	update()	20	[]	java.lang.Override	package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
28	com.squareup.picasso3.RemoteViewsAction$NotificationAction	NotificationAction(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,com.squareup.picasso3.Target,int,android.app.Notification,java.lang.String,com.squareup.picasso3.Callback)	0	[false, false, false, false, false, false, false]		package	false	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RemoteViewsAction.java
